date,precipitation__mm__day,temp_avg_C,temp_max_C,temp_min_C,humidity_percent,wind_speed_mps,solar_radiation_kwh_m2_day,surface_pressure_kPa,skin_temp_C,specific_humidity_gkg,soil_moisture_top_percent,soil_moisture_root_percent
2019-09-18,1.44,26.37,31.23,22.32,84.03,2.2,5.1079,101.13,26.41,17.73,0.54,0.48
2019-09-19,0.95,24.99,28.97,22.05,76.29,3.37,5.9302,101.28,24.78,14.75,0.52,0.47
2019-09-20,1.19,25.01,29.23,21.93,78.74,3.99,4.3464,101.52,24.81,15.26,0.52,0.46
2019-09-21,0.24,25.44,29.73,22.38,78.07,3.92,5.9153,101.63,25.41,15.59,0.5,0.45
2019-09-22,0.05,25.15,29.66,21.67,75.82,3.66,6.0727,101.5,25.1,14.83,0.49,0.44
2019-09-23,0.3,24.35,29.71,20.43,76.69,2.57,5.9254,101.27,24.35,14.23,0.48,0.43
2019-09-24,0.03,24.4,30.31,19.39,75.77,1.74,6.5894,101.0,24.52,14.08,0.47,0.43
2019-09-25,0.0,24.74,30.73,20.3,73.9,1.62,6.4615,100.99,24.51,14.01,0.46,0.42
2019-09-26,0.05,25.46,31.32,20.96,78.38,1.62,6.0461,101.03,25.59,15.5,0.45,0.41
2019-09-27,0.09,25.82,31.35,21.25,78.76,2.02,5.8106,101.19,25.96,15.84,0.44,0.4
2019-09-28,0.03,26.65,32.26,22.25,80.4,2.22,5.8738,101.44,27.08,17.0,0.43,0.4
2019-09-29,0.19,26.57,31.16,22.79,78.51,3.12,5.5606,101.53,26.87,16.57,0.42,0.39
2019-09-30,0.6,26.79,31.38,22.73,78.43,3.53,5.1936,101.37,27.04,16.84,0.41,0.38
2019-10-01,0.36,26.47,30.96,23.36,76.26,3.99,5.6549,101.13,26.67,16.09,0.4,0.38
2019-10-02,0.04,26.33,31.31,22.91,76.04,3.28,5.3482,101.03,26.65,15.89,0.38,0.37
2019-10-03,0.0,25.74,31.73,21.44,75.38,2.35,5.6033,101.2,26.2,14.98,0.37,0.36
2019-10-04,0.19,26.46,32.46,21.56,78.67,2.19,5.5663,101.2,26.93,16.49,0.36,0.36
2019-10-05,3.68,26.44,31.54,22.98,81.21,2.85,4.8022,101.18,26.71,17.07,0.39,0.36
2019-10-06,2.8,26.43,30.96,23.45,79.75,3.46,3.9727,101.18,26.66,16.81,0.4,0.36
2019-10-07,10.69,25.84,29.61,23.87,88.83,2.56,3.9826,100.88,25.73,18.31,0.51,0.37
2019-10-08,6.54,26.36,30.4,22.59,83.61,0.88,4.6577,100.88,26.63,17.67,0.49,0.38
2019-10-09,8.1,25.31,28.58,23.25,88.15,1.25,3.1262,101.12,25.34,17.55,0.53,0.39
2019-10-10,2.34,25.68,30.41,22.78,85.1,3.27,4.9493,101.17,25.95,17.25,0.47,0.39
2019-10-11,0.32,25.53,30.53,22.0,77.44,3.01,5.497,101.21,25.8,15.44,0.42,0.38
2019-10-12,0.04,25.13,30.99,20.75,75.19,2.15,3.9497,101.26,25.68,14.62,0.39,0.37
2019-10-13,0.01,25.39,31.49,19.96,71.99,1.79,4.8821,101.38,25.91,13.93,0.37,0.36
2019-10-14,0.03,26.24,32.27,21.75,75.07,1.69,5.1466,101.43,26.89,15.25,0.36,0.36
2019-10-15,0.01,25.86,31.63,21.19,74.07,1.89,5.2795,101.36,26.47,14.8,0.35,0.35
2019-10-16,1.72,26.81,32.62,22.81,77.87,2.76,4.7489,101.04,27.14,16.62,0.36,0.35
2019-10-17,0.45,26.63,31.53,22.65,74.92,1.74,4.5053,100.98,27.12,15.88,0.35,0.35
2019-10-18,5.62,24.39,29.13,20.93,77.22,1.71,2.1499,101.0,24.34,14.7,0.4,0.35
2019-10-19,28.71,25.9,28.02,24.52,93.45,3.91,2.8757,100.79,25.5,19.51,0.62,0.39
2019-10-20,4.05,27.47,31.28,23.78,81.04,1.89,4.4323,101.01,27.2,18.27,0.52,0.4
2019-10-21,0.77,27.6,32.53,23.67,80.24,1.35,4.583,101.2,27.51,18.13,0.45,0.39
2019-10-22,1.48,27.3,32.71,23.53,80.3,1.43,4.7105,101.25,27.28,17.7,0.43,0.39
2019-10-23,0.81,25.05,30.46,20.19,79.07,2.95,4.7078,101.39,25.43,15.35,0.43,0.38
2019-10-24,1.84,26.71,31.5,23.64,81.14,2.98,4.5744,101.48,26.85,17.35,0.42,0.38
2019-10-25,7.94,26.22,30.54,23.8,83.95,3.47,4.1604,101.4,26.31,17.5,0.46,0.37
2019-10-26,5.99,26.0,30.02,23.6,87.68,2.33,4.1923,101.13,25.84,18.2,0.5,0.38
2019-10-27,4.85,26.28,30.67,22.78,86.77,1.47,4.0418,101.2,26.19,18.25,0.49,0.39
2019-10-28,0.75,27.04,31.58,24.01,82.26,1.17,4.5293,101.37,26.92,17.92,0.46,0.39
2019-10-29,0.14,26.6,31.78,22.55,83.28,2.05,4.157,101.45,26.76,17.73,0.42,0.38
2019-10-30,0.1,26.97,32.06,22.91,79.29,1.81,4.4218,101.4,27.31,17.09,0.4,0.38
2019-10-31,0.22,27.32,32.65,22.38,75.64,1.13,4.667,101.36,27.3,16.64,0.39,0.37
2019-11-01,0.48,25.24,30.39,21.09,80.68,2.44,4.1179,101.49,25.54,15.86,0.38,0.36
2019-11-02,0.67,25.38,31.76,20.63,80.58,1.85,4.187,101.38,26.19,15.78,0.37,0.36
2019-11-03,0.31,22.98,27.94,18.9,75.58,3.64,3.1884,101.42,23.4,12.9,0.37,0.36
2019-11-04,0.55,25.35,30.07,21.7,79.48,2.06,3.1838,101.46,25.49,15.71,0.37,0.35
2019-11-05,0.54,26.2,31.88,22.03,77.44,1.12,4.0044,101.6,26.49,15.73,0.37,0.35
2019-11-06,0.84,25.25,29.29,22.44,84.4,2.44,3.4637,101.75,25.21,16.52,0.37,0.35
2019-11-07,0.04,26.01,31.73,21.66,78.15,1.92,4.2732,101.54,26.39,15.8,0.36,0.35
2019-11-08,1.24,24.97,31.08,20.91,80.8,1.91,3.6384,101.2,25.16,15.43,0.35,0.35
2019-11-09,9.64,20.87,24.81,17.4,79.89,3.68,3.7135,101.38,21.03,12.08,0.46,0.36
2019-11-10,0.01,20.48,27.67,14.55,71.9,2.74,4.7621,101.67,20.74,10.22,0.38,0.36
2019-11-11,0.03,22.3,28.96,16.68,74.41,1.95,4.6111,101.53,22.42,11.99,0.35,0.35
2019-11-12,0.1,23.46,29.76,19.3,72.9,1.36,4.392,101.14,23.14,12.51,0.34,0.35
2019-11-13,2.74,19.17,24.21,14.52,80.93,4.35,2.809,101.44,19.44,11.07,0.37,0.34
2019-11-14,1.96,22.6,26.99,19.0,82.72,2.79,1.7962,101.48,22.34,13.97,0.38,0.35
2019-11-15,5.47,22.21,26.46,16.77,89.39,2.46,1.8439,101.06,22.18,14.9,0.44,0.35
2019-11-16,0.17,16.32,21.26,11.91,76.38,3.49,2.5457,100.95,16.99,8.65,0.39,0.35
2019-11-17,0.0,13.4,19.3,10.07,76.1,2.42,1.7287,100.98,14.45,7.16,0.36,0.35
2019-11-18,0.0,15.86,23.37,10.87,74.6,1.77,4.1489,100.87,16.2,8.14,0.35,0.35
2019-11-19,0.0,17.06,23.95,11.46,73.52,1.97,4.211,101.12,16.82,8.69,0.34,0.34
2019-11-20,0.0,15.59,24.79,8.61,69.25,1.7,4.674,101.67,15.63,6.98,0.33,0.34
2019-11-21,0.0,17.77,26.34,10.52,74.35,2.25,4.2317,101.82,17.91,8.91,0.33,0.34
2019-11-22,0.09,20.68,27.55,14.84,68.37,1.37,4.0898,101.6,20.86,9.79,0.32,0.34
2019-11-23,0.14,21.17,27.93,16.15,70.17,1.6,3.7738,101.3,20.96,10.52,0.32,0.33
2019-11-24,11.35,19.42,24.09,11.44,78.95,2.62,4.2641,101.0,19.43,11.0,0.45,0.35
2019-11-25,0.14,14.68,22.07,8.54,74.35,1.65,4.3277,101.12,14.73,7.39,0.37,0.35
2019-11-26,0.0,16.48,25.16,9.71,75.07,1.04,4.061,101.38,16.58,8.34,0.35,0.34
2019-11-27,0.0,19.47,27.62,13.16,70.6,1.06,4.0793,101.72,18.05,9.32,0.34,0.34
2019-11-28,0.03,20.31,29.71,13.36,69.86,1.78,3.5674,101.83,19.62,9.99,0.33,0.34
2019-11-29,0.0,19.1,27.88,12.33,74.27,2.19,4.2324,101.69,19.31,9.65,0.32,0.34
2019-11-30,0.0,20.65,28.15,14.82,74.08,0.94,4.2146,101.38,20.44,10.54,0.32,0.33
2019-12-01,0.03,21.63,28.96,15.16,82.68,3.06,3.7742,101.16,21.75,13.2,0.32,0.33
2019-12-02,0.69,17.83,21.75,8.77,72.39,4.16,4.0685,101.07,18.1,9.53,0.32,0.33
2019-12-03,0.0,10.76,17.92,4.7,68.18,1.95,4.477,101.26,11.34,5.19,0.31,0.33
2019-12-04,0.03,14.11,21.36,8.88,71.03,2.01,4.3224,101.22,14.45,6.71,0.31,0.33
2019-12-05,0.0,13.68,20.24,7.76,62.37,1.45,3.4438,101.65,13.02,5.53,0.31,0.32
2019-12-06,0.0,16.96,25.29,9.6,64.2,1.23,4.0704,101.83,16.14,7.29,0.31,0.32
2019-12-07,0.01,17.3,26.28,9.91,69.49,1.54,3.4706,101.79,17.26,7.83,0.3,0.32
2019-12-08,0.0,20.42,28.3,14.3,74.9,1.96,3.719,101.78,20.5,10.51,0.3,0.32
2019-12-09,0.0,21.44,28.81,15.56,75.53,1.62,3.984,101.66,21.29,11.33,0.29,0.32
2019-12-10,1.24,23.34,30.4,18.02,81.54,1.74,3.258,101.64,23.46,14.36,0.3,0.32
2019-12-11,3.38,22.97,29.5,18.37,84.09,1.99,3.2638,101.88,23.28,14.22,0.35,0.32
2019-12-12,24.26,22.05,25.42,19.4,91.37,3.77,1.8691,101.91,21.91,14.88,0.51,0.34
2019-12-13,1.65,21.38,24.24,19.85,92.48,1.54,1.7016,101.18,21.04,14.56,0.47,0.36
2019-12-14,2.2,20.84,26.6,12.92,83.42,3.24,3.463,100.85,20.69,12.78,0.42,0.36
2019-12-15,0.15,16.97,26.02,9.24,79.62,1.95,4.3022,101.72,17.04,9.25,0.38,0.36
2019-12-16,0.12,22.1,29.23,15.92,81.55,2.5,3.9274,101.7,22.11,13.09,0.36,0.35
2019-12-17,17.78,23.74,28.37,20.76,89.41,2.27,2.6434,101.22,23.52,16.17,0.48,0.36
2019-12-18,7.45,16.26,21.6,9.98,83.39,3.43,1.3044,101.3,16.48,9.98,0.54,0.39
2019-12-19,0.01,15.14,21.62,7.85,72.57,4.4,2.9465,101.9,15.27,7.65,0.43,0.38
2019-12-20,1.02,19.13,23.39,16.22,77.46,3.78,2.2447,102.05,18.94,10.43,0.42,0.38
2019-12-21,2.78,20.0,23.77,17.38,84.64,3.42,1.8809,101.98,19.71,12.07,0.43,0.38
2019-12-22,4.17,20.75,24.06,18.73,86.75,4.14,1.2307,101.4,20.42,13.05,0.47,0.38
2019-12-23,10.38,19.48,23.22,13.38,86.87,3.41,2.9702,100.7,19.34,12.26,0.54,0.4
2019-12-24,0.31,15.71,19.95,11.27,87.17,3.2,2.0369,100.72,15.87,9.59,0.45,0.39
2019-12-25,0.36,20.77,26.26,16.15,83.61,3.52,3.3931,101.08,20.75,12.55,0.44,0.39
2019-12-26,0.69,21.4,26.9,17.42,84.75,3.25,2.8649,101.46,21.26,13.18,0.43,0.39
2019-12-27,9.15,22.08,26.38,19.49,88.24,3.36,2.3911,101.62,21.95,14.4,0.49,0.39
2019-12-28,8.79,22.4,26.53,19.65,91.14,3.16,1.9956,101.52,22.18,15.23,0.55,0.4
2019-12-29,4.29,23.45,27.61,21.1,87.53,2.85,2.4857,101.35,23.35,15.53,0.52,0.41
2019-12-30,0.25,23.24,28.02,20.43,85.62,2.25,2.0626,101.17,23.16,14.95,0.46,0.4
2019-12-31,0.01,17.36,21.09,12.24,69.81,2.24,3.349,101.48,17.51,8.52,0.44,0.4
2020-01-01,0.0,15.29,22.5,10.0,63.51,1.44,4.1018,101.53,15.53,6.51,0.43,0.39
2020-01-02,0.0,19.56,27.29,12.97,72.12,1.93,3.936,101.49,19.22,9.97,0.42,0.39
2020-01-03,0.18,23.17,29.23,18.57,85.33,2.48,3.5911,101.45,22.93,14.94,0.42,0.39
2020-01-04,4.14,22.04,28.73,15.96,84.96,4.28,2.0383,101.51,22.01,13.93,0.45,0.38
2020-01-05,0.0,12.38,17.79,8.04,59.51,3.12,4.615,102.21,12.26,5.14,0.44,0.39
2020-01-06,0.0,11.91,20.56,4.84,61.17,1.3,4.5331,102.08,11.42,4.79,0.41,0.38
2020-01-07,0.0,14.87,22.33,8.22,66.09,1.61,4.2734,101.96,13.76,6.7,0.4,0.38
2020-01-08,0.0,14.93,20.97,9.94,73.07,3.02,4.3632,102.42,15.09,7.35,0.4,0.38
2020-01-09,0.0,18.87,24.38,13.33,70.85,4.22,3.7212,102.58,18.55,9.21,0.39,0.37
2020-01-10,0.18,21.78,26.54,18.11,78.52,4.27,2.9069,102.33,21.72,12.46,0.39,0.37
2020-01-11,0.09,23.55,29.0,20.18,81.92,3.91,3.095,102.05,23.43,14.32,0.39,0.37
2020-01-12,0.31,23.47,29.04,19.42,84.5,2.74,3.4102,102.17,23.41,14.88,0.38,0.36
2020-01-13,0.04,22.83,28.47,18.95,80.26,2.58,4.1177,102.32,22.92,13.31,0.38,0.36
2020-01-14,0.71,22.9,28.63,18.43,82.37,1.69,3.1171,102.15,23.11,14.14,0.37,0.36
2020-01-15,0.09,22.5,28.86,18.3,77.23,1.55,4.1278,102.02,22.86,12.49,0.37,0.36
2020-01-16,0.0,21.82,28.69,16.88,75.37,1.1,4.0008,102.13,21.89,11.59,0.35,0.35
2020-01-17,0.02,21.23,26.16,18.26,71.17,4.25,3.3828,102.3,21.27,10.68,0.35,0.35
2020-01-18,0.0,20.88,26.21,17.52,65.72,3.52,4.0445,102.25,21.05,9.71,0.34,0.35
2020-01-19,0.03,21.22,28.17,15.97,76.23,2.55,3.4447,101.67,21.32,11.38,0.34,0.34
2020-01-20,0.01,14.25,19.79,8.79,53.15,3.47,4.6649,101.8,14.88,5.3,0.33,0.34
2020-01-21,0.0,8.78,15.4,3.74,60.6,4.54,4.8478,101.92,9.42,4.02,0.32,0.34
2020-01-22,1.19,7.95,17.37,-0.23,72.86,4.1,3.383,101.75,8.26,5.43,0.34,0.34
2020-01-23,2.62,16.76,23.7,10.61,87.1,2.06,3.5376,101.49,16.67,10.09,0.38,0.34
2020-01-24,0.84,19.29,25.67,14.59,80.32,1.4,3.2371,101.41,19.09,10.83,0.38,0.34
2020-01-25,0.13,16.45,22.97,9.28,64.7,2.34,4.7556,101.54,16.71,7.15,0.34,0.34
2020-01-26,0.02,13.28,21.43,6.92,64.25,1.94,4.5965,101.56,13.96,5.54,0.33,0.34
2020-01-27,0.4,16.62,23.53,11.69,60.83,1.28,2.6582,101.17,16.08,6.82,0.33,0.34
2020-01-28,0.03,16.63,23.46,11.95,66.74,2.51,4.7374,101.12,17.33,7.6,0.33,0.33
2020-01-29,0.45,17.39,26.12,9.46,71.29,1.83,4.0015,101.07,18.15,8.37,0.32,0.33
2020-01-30,8.05,17.57,22.93,13.52,80.56,2.57,2.9246,101.11,18.05,9.71,0.43,0.34
2020-01-31,2.05,19.72,25.61,15.02,76.83,1.34,2.8265,101.32,19.87,10.56,0.37,0.34
2020-02-01,13.03,16.86,19.45,12.08,89.17,2.14,1.1863,101.23,16.74,10.65,0.51,0.36
2020-02-02,0.03,12.4,18.93,7.57,70.69,2.89,5.1854,101.79,12.93,5.96,0.41,0.36
2020-02-03,0.02,13.59,22.63,6.44,70.02,1.14,5.1938,101.89,13.64,6.23,0.37,0.36
2020-02-04,0.0,17.13,26.42,8.89,72.64,1.6,4.6073,101.75,16.88,8.36,0.35,0.35
2020-02-05,0.08,20.67,27.9,14.22,80.58,2.29,3.2597,101.39,20.67,12.01,0.35,0.35
2020-02-06,0.93,24.34,30.48,19.83,77.76,5.55,3.7723,100.7,24.29,14.36,0.35,0.35
2020-02-07,20.82,16.41,23.95,9.44,71.44,3.6,3.7159,101.28,16.16,8.56,0.53,0.38
2020-02-08,0.01,13.98,23.34,5.8,70.12,2.44,5.1002,102.17,14.42,6.68,0.41,0.38
2020-02-09,0.0,18.23,25.25,12.41,72.04,3.49,5.0364,102.39,18.18,8.82,0.38,0.37
2020-02-10,0.01,21.83,28.47,15.99,77.01,3.0,4.4645,102.05,22.08,12.14,0.37,0.36
2020-02-11,0.12,23.82,30.25,17.27,78.95,1.8,4.2713,101.75,24.09,14.15,0.37,0.36
2020-02-12,0.18,24.63,30.75,20.06,74.35,2.35,3.8062,101.62,24.71,13.83,0.36,0.36
2020-02-13,0.21,24.27,30.94,19.56,79.4,2.72,4.0214,101.5,24.54,14.55,0.35,0.35
2020-02-14,3.07,22.27,29.36,16.14,81.53,2.4,3.0914,101.76,22.83,13.47,0.37,0.35
2020-02-15,0.5,20.43,26.96,14.56,73.82,3.73,4.3738,102.02,21.05,10.83,0.38,0.35
2020-02-16,5.28,22.62,28.68,17.47,78.98,2.38,4.1738,101.66,23.05,13.05,0.38,0.35
2020-02-17,0.43,23.64,29.9,17.99,75.12,1.12,4.7134,101.51,24.34,13.13,0.41,0.35
2020-02-18,0.11,24.45,30.91,19.09,77.01,2.05,4.5648,101.74,25.0,14.08,0.35,0.35
2020-02-19,0.85,24.88,31.37,20.54,79.32,1.48,3.433,101.83,25.51,14.96,0.34,0.34
2020-02-20,0.34,24.49,30.62,19.65,75.57,2.07,4.4803,101.56,25.2,13.91,0.34,0.34
2020-02-21,1.31,15.22,19.84,9.47,77.4,5.01,2.2411,101.77,15.87,8.56,0.35,0.34
2020-02-22,0.19,15.2,23.9,7.11,69.99,4.36,5.3534,102.1,16.01,7.08,0.33,0.34
2020-02-23,0.04,18.19,26.18,10.66,67.98,2.54,5.1026,101.94,18.98,8.07,0.32,0.33
2020-02-24,0.0,20.76,27.72,15.22,62.59,2.46,4.9433,101.48,21.14,9.1,0.31,0.33
2020-02-25,0.02,22.71,31.06,15.55,72.95,2.76,5.0002,101.14,23.08,11.87,0.3,0.33
2020-02-26,7.73,22.9,30.63,16.94,77.98,3.39,3.0744,101.12,23.22,13.1,0.35,0.33
2020-02-27,0.33,14.45,18.87,7.85,59.6,3.94,6.1298,101.78,15.48,5.95,0.4,0.34
2020-02-28,0.0,11.55,19.45,4.62,60.1,2.86,6.2731,102.1,12.5,4.61,0.32,0.33
2020-02-29,0.0,13.12,20.35,7.31,56.8,3.0,6.2453,102.22,13.64,4.73,0.3,0.33
2020-03-01,0.0,14.81,23.77,5.8,60.96,2.06,6.402,102.25,15.65,5.82,0.29,0.33
2020-03-02,0.01,19.55,27.08,12.26,63.37,2.9,5.2776,101.82,19.91,8.36,0.29,0.32
2020-03-03,0.0,22.23,30.6,14.92,72.45,2.66,4.9058,101.41,22.76,11.36,0.28,0.32
2020-03-04,0.01,24.19,32.94,16.43,72.4,2.05,5.7398,101.35,24.94,12.81,0.28,0.32
2020-03-05,0.05,25.09,32.39,19.25,75.18,3.59,5.0412,101.36,25.58,14.21,0.28,0.31
2020-03-06,0.1,20.76,24.92,13.96,63.3,3.64,4.6862,101.55,21.19,9.71,0.28,0.31
2020-03-07,0.0,14.71,21.58,9.04,51.08,4.49,6.7284,102.27,15.67,5.09,0.27,0.31
2020-03-08,0.0,18.03,23.87,12.01,57.38,4.12,4.4131,102.68,18.39,7.01,0.27,0.31
2020-03-09,0.38,19.96,25.65,15.27,60.57,4.03,4.6248,102.72,20.29,8.3,0.27,0.3
2020-03-10,0.15,21.8,27.58,16.39,68.04,2.82,4.2372,102.37,22.52,10.46,0.27,0.3
2020-03-11,0.03,22.61,29.66,16.51,67.09,1.71,5.3508,101.82,23.69,10.55,0.26,0.3
2020-03-12,0.01,23.17,30.04,18.12,67.93,1.49,5.335,101.52,24.37,11.12,0.25,0.3
2020-03-13,0.0,23.41,31.33,16.65,67.04,1.97,6.0168,101.81,24.71,10.99,0.24,0.3
2020-03-14,0.0,24.2,32.14,17.79,69.53,2.32,5.6242,102.03,25.33,12.08,0.24,0.29
2020-03-15,0.0,24.99,32.77,18.81,67.84,1.7,5.4768,102.0,26.57,12.2,0.23,0.29
2020-03-16,0.01,24.04,31.34,17.93,71.67,2.5,5.2567,101.94,25.1,12.55,0.23,0.29
2020-03-17,0.23,25.09,31.82,19.09,66.95,2.29,5.436,101.94,26.41,12.34,0.23,0.29
2020-03-18,0.01,24.63,32.27,18.97,64.62,2.62,6.2654,102.1,25.76,11.38,0.23,0.28
2020-03-19,0.03,24.64,32.64,17.93,67.82,2.96,6.0022,102.17,25.77,12.1,0.22,0.28
2020-03-20,0.0,25.23,33.13,18.5,67.63,2.84,6.1478,102.17,26.59,12.41,0.22,0.28
2020-03-21,0.06,25.59,33.1,19.0,65.35,1.32,5.7144,102.03,27.56,12.2,0.22,0.28
2020-03-22,0.0,25.61,33.17,19.01,62.93,2.22,6.0778,101.93,27.2,11.67,0.21,0.28
2020-03-23,0.0,26.19,33.46,19.31,60.76,1.48,5.7386,101.91,27.85,11.67,0.2,0.27
2020-03-24,0.0,26.53,33.92,20.12,56.64,1.98,5.7317,101.61,28.1,11.39,0.2,0.27
2020-03-25,0.0,25.96,33.97,19.37,65.77,3.04,5.9448,101.2,27.39,12.7,0.2,0.27
2020-03-26,0.01,26.8,34.14,20.14,66.47,2.28,6.1886,101.22,28.84,13.47,0.2,0.27
2020-03-27,0.02,27.54,35.25,21.39,62.61,2.72,6.3766,101.33,29.32,13.16,0.2,0.27
2020-03-28,0.0,26.79,35.86,19.33,57.58,2.5,7.1338,101.46,28.34,10.98,0.19,0.26
2020-03-29,0.19,27.09,36.27,18.78,62.84,1.61,6.6528,101.68,28.81,12.55,0.19,0.26
2020-03-30,0.88,27.9,35.85,20.96,59.56,0.97,6.4896,101.52,29.8,12.62,0.2,0.26
2020-03-31,0.97,27.06,34.12,21.53,62.61,4.19,5.663,100.85,28.26,13.24,0.2,0.26
2020-04-01,1.0,22.54,28.93,16.19,52.2,3.54,7.5389,100.73,24.06,8.37,0.24,0.26
2020-04-02,0.03,21.14,29.6,13.4,52.87,1.77,7.3654,101.21,23.22,7.22,0.21,0.26
2020-04-03,0.0,23.34,32.3,15.13,51.53,1.53,7.0426,101.19,25.59,8.0,0.2,0.26
2020-04-04,0.12,25.83,34.12,18.18,51.71,1.2,6.5443,101.03,27.91,9.48,0.18,0.26
2020-04-05,6.65,22.26,27.7,18.7,69.31,1.99,1.447,101.25,23.46,11.27,0.27,0.26
2020-04-06,1.23,22.75,27.45,18.47,74.99,3.2,4.5254,101.46,23.63,12.46,0.33,0.27
2020-04-07,0.01,25.89,33.62,18.44,63.62,1.48,6.7018,101.45,28.01,12.19,0.26,0.27
2020-04-08,0.0,27.52,35.52,20.15,57.86,2.5,6.7944,101.09,29.05,12.1,0.22,0.26
2020-04-09,0.0,27.47,35.14,21.26,63.98,4.01,5.4878,100.8,28.65,13.51,0.2,0.26
2020-04-10,0.74,26.17,33.43,21.41,70.47,3.14,4.3769,100.82,26.85,14.23,0.21,0.26
2020-04-11,0.25,25.57,32.46,19.67,62.11,2.72,5.1226,101.3,27.61,12.0,0.21,0.26
2020-04-12,0.97,28.59,36.16,23.41,64.81,4.24,5.7454,101.33,29.62,14.91,0.21,0.26
2020-04-13,0.08,29.04,36.22,24.25,60.95,3.93,6.2722,101.39,29.8,14.25,0.21,0.26
2020-04-14,2.22,29.38,37.26,22.98,62.78,2.1,5.5632,101.34,30.93,14.72,0.21,0.25
2020-04-15,0.99,29.08,36.4,23.99,66.13,3.51,5.2046,101.09,30.21,15.65,0.26,0.26
2020-04-16,6.34,22.97,26.77,20.18,76.93,3.35,1.6901,101.55,23.9,13.28,0.31,0.26
2020-04-17,16.89,24.19,28.57,20.15,80.86,2.71,4.9258,101.68,24.67,14.92,0.45,0.28
2020-04-18,6.74,25.71,31.29,21.68,78.78,2.15,2.695,101.39,26.11,15.71,0.43,0.3
2020-04-19,0.12,27.71,35.01,21.55,62.85,2.15,6.3665,101.13,28.32,13.37,0.32,0.3
2020-04-20,7.81,27.36,32.53,23.19,72.98,4.93,2.4439,100.72,27.8,16.14,0.33,0.29
2020-04-21,1.22,25.38,33.55,18.75,55.22,2.41,7.4686,101.08,26.6,10.14,0.35,0.3
2020-04-22,0.19,24.83,33.18,17.06,54.0,2.71,7.2739,101.38,26.41,9.22,0.25,0.29
2020-04-23,0.12,27.92,34.59,20.99,59.14,3.8,6.3247,101.12,28.63,13.09,0.23,0.29
2020-04-24,17.02,25.5,27.78,21.84,80.92,2.73,0.8136,100.97,25.37,16.42,0.42,0.31
2020-04-25,3.42,25.61,30.36,21.53,79.64,2.01,3.7325,101.17,25.7,16.12,0.4,0.32
2020-04-26,5.94,24.99,28.36,20.26,83.31,2.18,3.521,101.4,24.93,16.27,0.41,0.32
2020-04-27,0.0,21.82,28.96,16.48,52.3,2.73,7.8653,101.69,23.04,7.67,0.33,0.32
2020-04-28,0.26,22.71,30.6,15.5,62.44,2.88,7.7225,101.8,23.81,9.91,0.27,0.31
2020-04-29,1.58,25.24,32.99,17.84,64.14,2.3,6.7464,101.34,26.05,12.01,0.27,0.31
2020-04-30,9.45,23.85,29.18,16.27,74.49,3.41,3.8496,101.07,23.83,13.72,0.41,0.32
2020-05-01,0.0,21.72,29.64,14.39,53.75,2.06,8.137,101.45,22.84,7.9,0.33,0.32
2020-05-02,0.0,23.5,32.34,13.96,53.49,2.06,8.135,101.73,24.95,8.55,0.26,0.31
2020-05-03,0.0,24.0,30.2,18.5,60.49,1.51,8.0177,101.59,24.76,10.49,0.25,0.31
2020-05-04,0.0,26.31,34.6,18.05,59.77,1.2,7.6877,101.26,28.16,11.46,0.24,0.3
2020-05-05,0.0,27.82,36.15,20.26,57.81,1.87,7.7726,101.15,29.45,12.33,0.22,0.3
2020-05-06,0.0,26.35,33.97,18.77,60.28,3.09,7.1467,101.08,27.92,11.98,0.21,0.29
2020-05-07,0.0,22.75,29.69,16.46,46.15,3.77,8.2471,101.41,24.29,7.17,0.21,0.29
2020-05-08,0.0,23.74,33.29,14.18,50.21,2.46,8.1254,101.45,25.33,8.31,0.2,0.29
2020-05-09,0.16,25.72,33.95,17.89,63.69,2.47,7.0697,101.47,27.64,11.77,0.2,0.28
2020-05-10,5.0,23.19,26.33,20.41,80.15,2.64,2.5668,101.6,23.45,13.96,0.28,0.28
2020-05-11,0.29,24.65,32.29,18.46,67.84,3.02,7.4904,101.5,26.06,12.14,0.3,0.29
2020-05-12,0.0,24.92,32.51,17.2,60.19,3.21,8.0376,101.76,26.32,10.76,0.24,0.28
2020-05-13,0.01,25.57,32.11,19.84,58.73,4.33,7.4042,101.85,26.88,11.37,0.22,0.28
2020-05-14,0.03,25.36,30.22,21.58,59.53,4.76,6.504,101.76,26.46,11.57,0.22,0.28
2020-05-15,4.22,24.91,28.54,22.52,77.51,3.93,5.0246,101.29,25.34,15.01,0.27,0.28
2020-05-16,2.76,26.41,31.92,22.05,74.86,2.9,6.1668,100.92,27.3,15.5,0.33,0.28
2020-05-17,1.06,28.32,36.53,20.61,63.9,1.74,7.0906,101.03,30.24,14.0,0.27,0.28
2020-05-18,7.58,25.89,30.25,22.3,73.9,1.96,3.0086,101.14,26.31,14.95,0.33,0.28
2020-05-19,4.11,26.97,33.89,21.82,67.78,3.34,6.9818,100.92,27.81,14.28,0.38,0.3
2020-05-20,0.08,27.48,36.04,18.62,55.94,2.58,7.7314,101.02,28.82,11.59,0.26,0.29
2020-05-21,11.52,28.09,33.92,22.31,65.48,1.62,6.7512,101.31,29.07,15.03,0.33,0.29
2020-05-22,2.94,27.05,32.01,22.65,73.8,2.07,7.1234,101.54,27.67,15.84,0.4,0.31
